,index,Title,Genre,Link
688,688,Tim SAR mencari nakhoda yang tenggelam di Pantai Muara Cikaso,Warta Bumi,https://www.antaranews.com/berita/3534663/tim-sar-mencari-nakhoda-yang-tenggelam-di-pantai-muara-cikaso
689,689,Awak dan penumpang pesawat tergelincir di Morowali seluruhnya selamat,Politik,https://www.antaranews.com/berita/3534525/awak-dan-penumpang-pesawat-tergelincir-di-morowali-seluruhnya-selamat
690,690,KNKT investigasi penyebab pesawat tergelincir di Bandara Morowali,Hukum,https://www.antaranews.com/berita/3534504/knkt-investigasi-penyebab-pesawat-tergelincir-di-bandara-morowali
691,691,BPJS Ketenagakerjaan berikan beasiswa untuk 125 anak di Aceh,Humaniora,https://www.antaranews.com/berita/3534198/bpjs-ketenagakerjaan-berikan-beasiswa-untuk-125-anak-di-aceh
692,692,"UPPD Samsat Kota Pekalongan himpun penerimaan PKB Rp19,48 miliar",Ekonomi,https://www.antaranews.com/berita/3534168/uppd-samsat-kota-pekalongan-himpun-penerimaan-pkb-rp1948-miliar
693,693,IHSG Kamis ditutup melemah di tengah ekspektasi penahanan bunga Fed,Ekonomi,https://www.antaranews.com/berita/3533718/ihsg-kamis-ditutup-melemah-di-tengah-ekspektasi-penahanan-bunga-fed
694,694,Pesawat tergelincir di Bandara Morowali Sulawesi Tengah,Humaniora,https://www.antaranews.com/video/3533682/pesawat-tergelincir-di-bandara-morowali-sulawesi-tengah
695,695,BPJS: Korban kecelakaan bus pariwisata Tegal dilayani sesuai haknya,Humaniora,https://www.antaranews.com/berita/3533460/bpjs-korban-kecelakaan-bus-pariwisata-tegal-dilayani-sesuai-haknya
696,696,ASDP: Kerugian dermaga feri Ternate ambruk capai puluhan miliar rupiah,Ekonomi,https://www.antaranews.com/berita/3533034/asdp-kerugian-dermaga-feri-ternate-ambruk-capai-puluhan-miliar-rupiah
697,697,Bentley tarik 1.659 sedan Flying Spur karena sistem layar hiburan,Otomotif,https://otomotif.antaranews.com/berita/3533019/bentley-tarik-1659-sedan-flying-spur-karena-sistem-layar-hiburan
698,698,BPJAMSOSTEK Denpasar ajak ikuti jejak usaha penerima Paritrana Award,Humaniora,https://www.antaranews.com/berita/3532488/bpjamsostek-denpasar-ajak-ikuti-jejak-usaha-penerima-paritrana-award
699,699,Semangat Robit ikut UTBK SNBT Unej usai kecelakaan,Humaniora,https://www.antaranews.com/berita/3532482/semangat-robit-ikut-utbk-snbt-unej-usai-kecelakaan
700,700,E-trans gandeng BPJAMSOSTEK lindungi mitra ojol dari risiko kerja,Humaniora,https://www.antaranews.com/berita/3532212/e-trans-gandeng-bpjamsostek-lindungi-mitra-ojol-dari-risiko-kerja
701,701,Prada MW mengantuk saat tabrak pemotor di Bekasi,Metro,https://www.antaranews.com/berita/3532161/prada-mw-mengantuk-saat-tabrak-pemotor-di-bekasi
702,702,Denpom Jaya Cijantung tetapkan Prada MW sebagai tersangka tabrak lari,Metro,https://www.antaranews.com/berita/3532092/denpom-jaya-cijantung-tetapkan-prada-mw-sebagai-tersangka-tabrak-lari
703,703,"Gubernur Jabar: Angka kecelakaan mudik Lebaran 2023 turun 45,58 persen",Humaniora,https://www.antaranews.com/berita/3532077/gubernur-jabar-angka-kecelakaan-mudik-lebaran-2023-turun-4558-persen
704,704,PUPR ungkap tiga faktor kunci keberhasilan mudik Lebaran 2023,Ekonomi,https://www.antaranews.com/berita/3532050/pupr-ungkap-tiga-faktor-kunci-keberhasilan-mudik-lebaran-2023
705,705,Jembatan dermaga pelabuhan Bastiong Ternate ambruk dihantam kapal feri,Humaniora,https://www.antaranews.com/berita/3531987/jembatan-dermaga-pelabuhan-bastiong-ternate-ambruk-dihantam-kapal-feri
706,706,IFG Progress proyeksikan premi asuransi jiwa tumbuh 5 persen di 2023,Ekonomi,https://www.antaranews.com/berita/3531126/ifg-progress-proyeksikan-premi-asuransi-jiwa-tumbuh-5-persen-di-2023
707,707,BPJAMSOSTEK: Banyak yang belum bisa bedakan dengan BPJS Kesehatan,Humaniora,https://www.antaranews.com/berita/3530703/bpjamsostek-banyak-yang-belum-bisa-bedakan-dengan-bpjs-kesehatan
708,708,Empat tewas akibat penyerangan di dekat sinagoge di Tunisia,Dunia,https://www.antaranews.com/berita/3530511/empat-tewas-akibat-penyerangan-di-dekat-sinagoge-di-tunisia
709,709,"Saat cinta datang di waktu yang tepat dalam ""Love Again""",Hiburan,https://www.antaranews.com/berita/3530169/saat-cinta-datang-di-waktu-yang-tepat-dalam-love-again
710,710,5.480 relawan Damkar Banjarmasin dapat kartu jamsostek,Humaniora,https://www.antaranews.com/berita/3530082/5480-relawan-damkar-banjarmasin-dapat-kartu-jamsostek
711,711,Kuasa hukum bantah anak Kombes Polisi Abu Bakar kabur usai kecelakaan,Metro,https://www.antaranews.com/berita/3529827/kuasa-hukum-bantah-anak-kombes-polisi-abu-bakar-kabur-usai-kecelakaan
712,712,Heru serahkan santunan kepada keluarga David Jacobs,Metro,https://www.antaranews.com/berita/3529569/heru-serahkan-santunan-kepada-keluarga-david-jacobs
713,713,Wagub Jateng apresiasi PMI bantu kelancaran arus mudik & balik Lebaran,Humaniora,https://www.antaranews.com/berita/3529458/wagub-jateng-apresiasi-pmi-bantu-kelancaran-arus-mudik-balik-lebaran
714,714,Pendapatan dan laba Pertamina NRE di triwulan I-2023 lampaui target,Ekonomi,https://www.antaranews.com/berita/3529161/pendapatan-dan-laba-pertamina-nre-di-triwulan-i-2023-lampaui-target
715,715,PBHI bawa bukti dalam gelar perkara kecelakaan libatkan anak Polri,Metro,https://www.antaranews.com/berita/3528933/pbhi-bawa-bukti-dalam-gelar-perkara-kecelakaan-libatkan-anak-polri
716,716,Begini tips berkendara aman dan nyaman di malam hari,Otomotif,https://otomotif.antaranews.com/berita/3528687/begini-tips-berkendara-aman-dan-nyaman-di-malam-hari
717,717,Polisi evakuasi kapten kapal asal Sulut yang tewas di Dompu,Hukum,https://www.antaranews.com/berita/3528546/polisi-evakuasi-kapten-kapal-asal-sulut-yang-tewas-di-dompu
718,718,Tangsel berharap banyak wisatawan datang ke desa ekowisata Keranggan,Ekonomi,https://www.antaranews.com/berita/3528444/tangsel-berharap-banyak-wisatawan-datang-ke-desa-ekowisata-keranggan
719,719,"DKI kemarin, evaluasi kendaraan dinas hingga lift Pakuwon Tower macet",Metro,https://www.antaranews.com/berita/3528120/dki-kemarin-evaluasi-kendaraan-dinas-hingga-lift-pakuwon-tower-macet
720,720,Sandiaga akui jalanan rusak ganggu perkembangan destinasi wisata,Ekonomi,https://www.antaranews.com/berita/3527664/sandiaga-akui-jalanan-rusak-ganggu-perkembangan-destinasi-wisata
721,721,Jasa Raharja akan beri santunan korban kecelakaan di Objek Wisata Guci,Politik,https://www.antaranews.com/berita/3527613/jasa-raharja-akan-beri-santunan-korban-kecelakaan-di-objek-wisata-guci
722,722,Sandiaga: Insiden kecelakaan bus Guci-Tegal bisa saja dihindari,Hukum,https://www.antaranews.com/berita/3527511/sandiaga-insiden-kecelakaan-bus-guci-tegal-bisa-saja-dihindari
723,723,Polisi selidiki teknisi tewas terjepit lift di Kantor Gubernur Jateng,Hukum,https://www.antaranews.com/berita/3527346/polisi-selidiki-teknisi-tewas-terjepit-lift-di-kantor-gubernur-jateng
724,724,Polres Tegal masih lakukan proses evakuasi bus masuk sungai,Hukum,https://www.antaranews.com/berita/3526938/polres-tegal-masih-lakukan-proses-evakuasi-bus-masuk-sungai
725,725,Anggota TNI tabrak lari pemotor diperiksa di Denpom Jaya Cijantung,Metro,https://www.antaranews.com/berita/3526899/anggota-tni-tabrak-lari-pemotor-diperiksa-di-denpom-jaya-cijantung
726,726,"Tambang emas di Peru terbakar, 27 pekerja tewas",Dunia,https://www.antaranews.com/berita/3526764/tambang-emas-di-peru-terbakar-27-pekerja-tewas
727,727,Pemkot Tangsel pastikan santunan korban kecelakaan bus di Guci Tegal,Humaniora,https://www.antaranews.com/berita/3526677/pemkot-tangsel-pastikan-santunan-korban-kecelakaan-bus-di-guci-tegal
728,728,"Pesawat tempur India jatuh menimpa rumah, tiga orang tewas",Dunia,https://www.antaranews.com/berita/3526659/pesawat-tempur-india-jatuh-menimpa-rumah-tiga-orang-tewas
729,729,Warga Tangerang Selatan meninggal akibat bus terguling bertambah,Humaniora,https://www.antaranews.com/berita/3526191/warga-tangerang-selatan-meninggal-akibat-bus-terguling-bertambah
730,730,Polda Metro imbau pengemudi motor tak lintasi jalan layang Casablanca,Metro,https://www.antaranews.com/berita/3526095/polda-metro-imbau-pengemudi-motor-tak-lintasi-jalan-layang-casablanca
731,731,Pemkot Tangsel siapkan santunan kematian bagi korban laka bus di Guci,Metro,https://www.antaranews.com/video/3526059/pemkot-tangsel-siapkan-santunan-kematian-bagi-korban-laka-bus-di-guci
732,732,Pengelolaan ban kunci kemenangan Verstappen di Grand Prix Miami,Olahraga,https://www.antaranews.com/berita/3526020/pengelolaan-ban-kunci-kemenangan-verstappen-di-grand-prix-miami
733,733,Pemkot Tangsel siapkan dua RS rawat korban kecelakaan di Tegal,Humaniora,https://www.antaranews.com/berita/3525942/pemkot-tangsel-siapkan-dua-rs-rawat-korban-kecelakaan-di-tegal
734,734,BP3MI : PMI Sumut dibekali jaminan kesehatan bekerja di ASEAN,Humaniora,https://www.antaranews.com/berita/3525912/bp3mi-pmi-sumut-dibekali-jaminan-kesehatan-bekerja-di-asean
735,735,"Kemarin, pengamanan KTT ASEAN hingga bus masuk sungai",Hukum,https://www.antaranews.com/berita/3525828/kemarin-pengamanan-ktt-asean-hingga-bus-masuk-sungai
736,736,Pemkot Tangsel bantu kepulangan jenazah kecelakaan bus di Guci Tegal,Humaniora,https://www.antaranews.com/berita/3525780/pemkot-tangsel-bantu-kepulangan-jenazah-kecelakaan-bus-di-guci-tegal
737,737,Truk terbalik dekat Gerbang Tol Balsam tewaskan satu penumpang,Hukum,https://www.antaranews.com/berita/3525738/truk-terbalik-dekat-gerbang-tol-balsam-tewaskan-satu-penumpang
738,738,Dua orang tewas akibat kecelakaan lalu lintas di Tol Bakauheni Lampung,Hukum,https://www.antaranews.com/berita/3525672/dua-orang-tewas-akibat-kecelakaan-lalu-lintas-di-tol-bakauheni-lampung
739,739,Empat tewas akibat tangki limbah PKS meledak di Labuhanbatu,Humaniora,https://www.antaranews.com/berita/3525654/empat-tewas-akibat-tangki-limbah-pks-meledak-di-labuhanbatu
740,740,Kapolres Slawi: Satu korban tewas akibat bus masuk sungai,Hukum,https://www.antaranews.com/berita/3525582/kapolres-slawi-satu-korban-tewas-akibat-bus-masuk-sungai
741,741,Dinkes: Warga korban kecelakaan di Tegal dievakuasi ke Tangsel,Humaniora,https://www.antaranews.com/berita/3525354/dinkes-warga-korban-kecelakaan-di-tegal-dievakuasi-ke-tangsel
742,742,Wali Kota Tangsel menuju Tegal jemput warga alami kecelakaan,Humaniora,https://www.antaranews.com/berita/3525333/wali-kota-tangsel-menuju-tegal-jemput-warga-alami-kecelakaan
743,743,"Perez rebut pole, Verstappen yakin masih berpeluang menang di Miami",Olahraga,https://www.antaranews.com/berita/3524907/perez-rebut-pole-verstappen-yakin-masih-berpeluang-menang-di-miami
744,744,Polisi Parigi Moutong evakuasi bangkai bus di dasar jurang,Hukum,https://www.antaranews.com/berita/3524703/polisi-parigi-moutong-evakuasi-bangkai-bus-di-dasar-jurang
745,745,Polresta Bogor sebut jumlah kendaraan libur Lebaran naik 32 persen,Ekonomi,https://www.antaranews.com/berita/3524481/polresta-bogor-sebut-jumlah-kendaraan-libur-lebaran-naik-32-persen
746,746,Sebuah kapal penyeberangan Merak - Bakauheni terbakar,Hukum,https://www.antaranews.com/berita/3524193/sebuah-kapal-penyeberangan-merak-bakauheni-terbakar
747,747,Kemenag: 16.305 orang telah lunasi biaya haji khusus 1444 Hijriah,Humaniora,https://www.antaranews.com/berita/3524190/kemenag-16305-orang-telah-lunasi-biaya-haji-khusus-1444-hijriah
748,748,Jamaah calon haji akan dapat asuransi jiwa dan kecelakaan,Humaniora,https://www.antaranews.com/berita/3524121/jamaah-calon-haji-akan-dapat-asuransi-jiwa-dan-kecelakaan
749,749,Dosen FHUI raih Normandy Honor for Peace with The Earth,Humaniora,https://www.antaranews.com/berita/3524106/dosen-fhui-raih-normandy-honor-for-peace-with-the-earth
750,750,Finalis Miss Universe Sienna Weir wafat usai kecelakaan berkuda,Hiburan,https://www.antaranews.com/berita/3524031/finalis-miss-universe-sienna-weir-wafat-usai-kecelakaan-berkuda
751,751,Praktisi minta Bupati Lampung Selatan tindaklanjuti perintah Presiden,Politik,https://www.antaranews.com/berita/3523377/praktisi-minta-bupati-lampung-selatan-tindaklanjuti-perintah-presiden
752,752,Tim SAR gabungan cari pekerja survei jembatan terseret arus sungai,Humaniora,https://www.antaranews.com/berita/3523257/tim-sar-gabungan-cari-pekerja-survei-jembatan-terseret-arus-sungai
753,753,Kondisi jalan di pusat Kecamatan Way Panji Lampung Selatan rusak parah,Ekonomi,https://www.antaranews.com/berita/3522612/kondisi-jalan-di-pusat-kecamatan-way-panji-lampung-selatan-rusak-parah
754,754,BPJAMSOSTEK-Sawahlunto luncurkan kelurahan 100 tenaga kerja rentan,Humaniora,https://www.antaranews.com/berita/3522462/bpjamsostek-sawahlunto-luncurkan-kelurahan-100-tenaga-kerja-rentan
755,755,KPU: Penggunaan 2 panel buat waktu penghitungan suara lebih efisien,Politik,https://www.antaranews.com/berita/3522234/kpu-penggunaan-2-panel-buat-waktu-penghitungan-suara-lebih-efisien
756,756,Warga Lampung harapkan perbaikan jalan dilakukan menyeluruh,Ekonomi,https://www.antaranews.com/berita/3521817/warga-lampung-harapkan-perbaikan-jalan-dilakukan-menyeluruh
757,757,PT KAI Divre Sumbar angkut 116.718 penumpang pada periode lebaran 2023,Ekonomi,https://www.antaranews.com/berita/3521685/pt-kai-divre-sumbar-angkut-116718-penumpang-pada-periode-lebaran-2023
758,758,Korban kecelakaan bus masih jalani perawatan di Rumah Sakit Parigi,Humaniora,https://www.antaranews.com/berita/3521331/korban-kecelakaan-bus-masih-jalani-perawatan-di-rumah-sakit-parigi
759,759,Fatalitas kecelakaan lalu lintas di Jatim turun 41 persen,Humaniora,https://www.antaranews.com/video/3521232/fatalitas-kecelakaan-lalu-lintas-di-jatim-turun-41-persen
760,760,BP2MI: Negara harus berperang dengan kejahatan perdagangan orang,Hukum,https://www.antaranews.com/berita/3521262/bp2mi-negara-harus-berperang-dengan-kejahatan-perdagangan-orang
761,761,Oliveira absen pada GP Prancis untuk fokus pemulihan cedera,Olahraga,https://www.antaranews.com/berita/3521088/oliveira-absen-pada-gp-prancis-untuk-fokus-pemulihan-cedera
762,762,Langkah Dishub Sumsel tertibkan kendaraan besar masuk jalan kota,Hukum,https://www.antaranews.com/video/3520848/langkah-dishub-sumsel-tertibkan-kendaraan-besar-masuk-jalan-kota
763,763,Korban kecelakaan bus dan truk di Mesir menjadi 17 orang tewas,Dunia,https://www.antaranews.com/berita/3520752/korban-kecelakaan-bus-dan-truk-di-mesir-menjadi-17-orang-tewas
764,764,PMD Gontor tingkatkan standar keselamatan guru pengabdian ke daerah,Humaniora,https://www.antaranews.com/berita/3520392/pmd-gontor-tingkatkan-standar-keselamatan-guru-pengabdian-ke-daerah
765,765,PMD Gontor: Sebagian korban luka masih dirawat di rumah sakit,Humaniora,https://www.antaranews.com/berita/3520284/pmd-gontor-sebagian-korban-luka-masih-dirawat-di-rumah-sakit
766,766,Jalan rusak Terusan Ryacudu ditimbun jelang Presiden datang ke Lampung,Ekonomi,https://www.antaranews.com/berita/3520206/jalan-rusak-terusan-ryacudu-ditimbun-jelang-presiden-datang-ke-lampung
767,767,Anggota DPR apresiasi Kemenhub hingga relawan lancarkan arus mudik,Politik,https://www.antaranews.com/berita/3520017/anggota-dpr-apresiasi-kemenhub-hingga-relawan-lancarkan-arus-mudik
768,768,PMD Gontor: Bus kecelakaan di Parigi membawa 29 guru pengabdian,Hukum,https://www.antaranews.com/berita/3520014/pmd-gontor-bus-kecelakaan-di-parigi-membawa-29-guru-pengabdian
769,769,Jenazah korban kecelakaan bus di Parigi dipulangkan ke daerah asal,Hukum,https://www.antaranews.com/berita/3519855/jenazah-korban-kecelakaan-bus-di-parigi-dipulangkan-ke-daerah-asal
770,770,Evakuasi 3 santri tewas dalam kecelakaan bus di Trans Sulawesi,Humaniora,https://www.antaranews.com/video/3519825/evakuasi-3-santri-tewas-dalam-kecelakaan-bus-di-trans-sulawesi
771,771,"AP I layani 3,95 juta penumpang selama periode angkutan Lebaran 2023",Ekonomi,https://www.antaranews.com/berita/3519744/ap-i-layani-395-juta-penumpang-selama-periode-angkutan-lebaran-2023
772,772,Tiga santri meninggal dunia dalam kecelakaan bus di Parigi Moutong,Hukum,https://www.antaranews.com/foto/3519720/tiga-santri-meninggal-dunia-dalam-kecelakaan-bus-di-parigi-moutong
773,773,Kecelakaan lalu lintas tewaskan 14 orang di Mesir,Dunia,https://www.antaranews.com/berita/3519615/kecelakaan-lalu-lintas-tewaskan-14-orang-di-mesir
774,774,30 santri jadi korban bus masuk jurang di Sulawesi Tengah,Metro,https://www.antaranews.com/berita/3519414/30-santri-jadi-korban-bus-masuk-jurang-di-sulawesi-tengah
775,775,Pengemudi mobil serempet PPSU di Jakut karena hindari petugas,Metro,https://www.antaranews.com/berita/3519171/pengemudi-mobil-serempet-ppsu-di-jakut-karena-hindari-petugas
776,776,Petugas PPSU diserempet mobil saat menyapu jalan di Kelapa Gading,Metro,https://www.antaranews.com/berita/3519132/petugas-ppsu-diserempet-mobil-saat-menyapu-jalan-di-kelapa-gading
777,777,Siaga SAR khusus Lebaran selamatkan 133 korban,Humaniora,https://www.antaranews.com/berita/3518886/siaga-sar-khusus-lebaran-selamatkan-133-korban
778,778,Pengguna jalan diminta hati-hati melintas di jalur Sate Sinta-Cijedil,Humaniora,https://www.antaranews.com/berita/3518703/pengguna-jalan-diminta-hati-hati-melintas-di-jalur-sate-sinta-cijedil
779,779,Lemkapi: Penyelidikan mayat di lift bandara sebaiknya oleh Polda Sumut,Metro,https://www.antaranews.com/berita/3518592/lemkapi-penyelidikan-mayat-di-lift-bandara-sebaiknya-oleh-polda-sumut
780,780,BPJAMSOSTEK tanggung seluruh biaya korban penembakan Kantor MUI Pusat,Humaniora,https://www.antaranews.com/berita/3518583/bpjamsostek-tanggung-seluruh-biaya-korban-penembakan-kantor-mui-pusat
781,781,Kapolri apresiasi jajaran pengamanan Mudik Lebaran 2023 berjalan baik,Hukum,https://www.antaranews.com/berita/3518538/kapolri-apresiasi-jajaran-pengamanan-mudik-lebaran-2023-berjalan-baik
782,782,"BPJAMSOSTEK Manokwari: Pembayaran klaim Januari-April Rp21,647 miliar",Humaniora,https://www.antaranews.com/berita/3518499/bpjamsostek-manokwari-pembayaran-klaim-januari-april-rp21647-miliar
783,783,Polisi lakukan penyelidikan terkait kematian Asiah di lift bandara,Hukum,https://www.antaranews.com/berita/3518169/polisi-lakukan-penyelidikan-terkait-kematian-asiah-di-lift-bandara
784,784,Strategi jaga aset dengan asuransi tepat,Lifestyle,https://www.antaranews.com/berita/3518028/strategi-jaga-aset-dengan-asuransi-tepat
785,785,AIS Forum dan agenda perubahan iklim,Humaniora,https://www.antaranews.com/berita/3517908/ais-forum-dan-agenda-perubahan-iklim
786,786,Pemprov Sumsel perketat operasional truk ekspedisi muatan kapal laut,Ekonomi,https://www.antaranews.com/berita/3517854/pemprov-sumsel-perketat-operasional-truk-ekspedisi-muatan-kapal-laut
787,787,"Daop 2 atur ""flow"" penumpang sebagai evaluasi angkutan Lebaran 2023",Ekonomi,https://www.antaranews.com/berita/3517779/daop-2-atur-flow-penumpang-sebagai-evaluasi-angkutan-lebaran-2023
788,788,Kemenhub: Kecelakaan arus mudik dan balik Lebaran 2023 turun 25 persen,Ekonomi,https://www.antaranews.com/berita/3517239/kemenhub-kecelakaan-arus-mudik-dan-balik-lebaran-2023-turun-25-persen
789,789,Baharkam Polri selidiki kelayakan kapal Evelyn Calisca 01,Hukum,https://www.antaranews.com/berita/3517092/baharkam-polri-selidiki-kelayakan-kapal-evelyn-calisca-01
790,790,Laba Great Eastern Life naik 124 persen jadi Rp67 miliar selama 2022,Ekonomi,https://www.antaranews.com/berita/3516558/laba-great-eastern-life-naik-124-persen-jadi-rp67-miliar-selama-2022
791,791,Federal Oil berharap dua pebalapnya kembali raih poin di GP Le Mans,Olahraga,https://www.antaranews.com/berita/3516498/federal-oil-berharap-dua-pebalapnya-kembali-raih-poin-di-gp-le-mans
792,792,Warga Lampung Selatan berharap jalan ke Desa Sabah Balau diperbaiki,Ekonomi,https://www.antaranews.com/berita/3516363/warga-lampung-selatan-berharap-jalan-ke-desa-sabah-balau-diperbaiki
793,793,Terminal Poris Tangerang layani 19.325 penumpang periode Lebaran 2023,Ekonomi,https://www.antaranews.com/berita/3516345/terminal-poris-tangerang-layani-19325-penumpang-periode-lebaran-2023
794,794,"MTI minta pemerintah buat ""rest area"" sementara pada musim libur",Ekonomi,https://www.antaranews.com/berita/3516093/mti-minta-pemerintah-buat-rest-area-sementara-pada-musim-libur
795,795,Badai debu sebabkan tabrakan beruntun puluhan kendaraan di Illinois AS,Humaniora,https://www.antaranews.com/berita/3515808/badai-debu-sebabkan-tabrakan-beruntun-puluhan-kendaraan-di-illinois-as
796,796,Pemuda Muhammadiyah sebut Polri Presisi terasa nyata oleh publik,Hukum,https://www.antaranews.com/berita/3515640/pemuda-muhammadiyah-sebut-polri-presisi-terasa-nyata-oleh-publik
797,797,Lecuona bagi kesan gantikan Marquez di MotoGP Spanyol,Olahraga,https://www.antaranews.com/berita/3515262/lecuona-bagi-kesan-gantikan-marquez-di-motogp-spanyol
798,798,Polisi tangkap pria diduga pelaku pelecehan seksual di Pasar Minggu,Metro,https://www.antaranews.com/berita/3515205/polisi-tangkap-pria-diduga-pelaku-pelecehan-seksual-di-pasar-minggu
799,799,SPSI Bekasi siap jalin sinergi ciptakan Hubungan Industrial Pancasila,Humaniora,https://www.antaranews.com/berita/3515151/spsi-bekasi-siap-jalin-sinergi-ciptakan-hubungan-industrial-pancasila
800,800,Menhub sebut pergerakan kendaraan di puncak arus balik kedua lancar,Ekonomi,https://www.antaranews.com/berita/3515061/menhub-sebut-pergerakan-kendaraan-di-puncak-arus-balik-kedua-lancar
801,801,Menko: Kenyamanan masyarakat selama arus mudik-milir jadi prioritas,Humaniora,https://www.antaranews.com/berita/3515040/menko-kenyamanan-masyarakat-selama-arus-mudik-milir-jadi-prioritas
802,802,DJSN: Hari Buruh momentum perkuat ekosistem SJSN bagi pekerja,Humaniora,https://www.antaranews.com/berita/3515007/djsn-hari-buruh-momentum-perkuat-ekosistem-sjsn-bagi-pekerja
803,803,Pemerintah beri perhatian pekerja informal dapatkan pelindungan sosial,Humaniora,https://www.antaranews.com/berita/3514995/pemerintah-beri-perhatian-pekerja-informal-dapatkan-pelindungan-sosial
804,804,KSOP Tanjungpinang latang kapal kelebihan muatan berlayar,Ekonomi,https://www.antaranews.com/berita/3514959/ksop-tanjungpinang-latang-kapal-kelebihan-muatan-berlayar
805,805,Kapolda: Personel tetap siaga hingga akhir Operasi Ketupat Candi,Hukum,https://www.antaranews.com/berita/3514941/kapolda-personel-tetap-siaga-hingga-akhir-operasi-ketupat-candi
806,806,"Arus mudik dan arus balik, angka meninggal dunia turun ekstrem",Humaniora,https://www.antaranews.com/video/3514845/arus-mudik-dan-arus-balik-angka-meninggal-dunia-turun-ekstrem
807,807,Menko PMK: Mayoritas buruh di Indonesia generasi sandwich,Humaniora,https://www.antaranews.com/berita/3514848/menko-pmk-mayoritas-buruh-di-indonesia-generasi-sandwich
808,808,Polisi hentikan mobil barang yang mengangkut penumpang,Hukum,https://www.antaranews.com/video/3514743/polisi-hentikan-mobil-barang-yang-mengangkut-penumpang
809,809,KSOP Tanjungpinang wajibkan pembelian tiket kapal gunakan KTP,Ekonomi,https://www.antaranews.com/berita/3514671/ksop-tanjungpinang-wajibkan-pembelian-tiket-kapal-gunakan-ktp
810,810,Arus mudik dan balik Lebaran di OKU Sumsel aman dan lancar,Humaniora,https://www.antaranews.com/berita/3514614/arus-mudik-dan-balik-lebaran-di-oku-sumsel-aman-dan-lancar
811,811,3.500 mobil melintas di Tol Cikupa Tangerang pada puncak arus balik,Humaniora,https://www.antaranews.com/berita/3514557/3500-mobil-melintas-di-tol-cikupa-tangerang-pada-puncak-arus-balik
812,812,Basarnas: 29 orang tenggelam di wisata air Sukabumi saat libur Lebaran,Humaniora,https://www.antaranews.com/berita/3514494/basarnas-29-orang-tenggelam-di-wisata-air-sukabumi-saat-libur-lebaran
813,813,Model S dan X Tesla tidak tersedia di beberapa negara di Asia-Pasifik,Otomotif,https://otomotif.antaranews.com/berita/3514182/model-s-dan-x-tesla-tidak-tersedia-di-beberapa-negara-di-asia-pasifik
814,814,Basarnas Maumere selamatkan lima nelayan di Sikka NTT,Humaniora,https://www.antaranews.com/berita/3514167/basarnas-maumere-selamatkan-lima-nelayan-di-sikka-ntt
815,815,Bagnaia sebut MotoGP Spanyol merupakan kemenangan terbaiknya,Olahraga,https://www.antaranews.com/berita/3514119/bagnaia-sebut-motogp-spanyol-merupakan-kemenangan-terbaiknya
816,816,Jasa Raharja catat penurunan kecelakaan lalu lintas pada masa mudik,Humaniora,https://www.antaranews.com/berita/3514086/jasa-raharja-catat-penurunan-kecelakaan-lalu-lintas-pada-masa-mudik
817,817,Round-up: Puncak arus milir kedua pada Minggu aman dan lancar,Metro,https://www.antaranews.com/berita/3513930/round-up-puncak-arus-milir-kedua-pada-minggu-aman-dan-lancar
818,818,Polres Pemalang berangkatkan peserta pemilir gratis ke Jakarta,Humaniora,https://www.antaranews.com/video/3513642/polres-pemalang-berangkatkan-peserta-pemilir-gratis-ke-jakarta
819,819,Tim SAR masih cari nelayan yang hilang di perairan Garut,Humaniora,https://www.antaranews.com/berita/3513702/tim-sar-masih-cari-nelayan-yang-hilang-di-perairan-garut
820,820,Basarnas Maumere masih mencari lima nelayan di Sikka,Humaniora,https://www.antaranews.com/berita/3513696/basarnas-maumere-masih-mencari-lima-nelayan-di-sikka
821,821,Arus mudik dan balik di Pantura Pati lancar dan nihil kecelakaan,Ekonomi,https://www.antaranews.com/berita/3513579/arus-mudik-dan-balik-di-pantura-pati-lancar-dan-nihil-kecelakaan
822,822,Polri: Lalu lintas di Jateng secara umum lancar,Hukum,https://www.antaranews.com/berita/3513570/polri-lalu-lintas-di-jateng-secara-umum-lancar
823,823,Gerak cepat kepolisian tangani korban Kapal Evelyn Calisca,Hukum,https://www.antaranews.com/berita/3513522/gerak-cepat-kepolisian-tangani-korban-kapal-evelyn-calisca
824,824,Menhub dan Pj Gub DKI tinjau arus balik di tiga stasiun kereta api,Metro,https://www.antaranews.com/berita/3513324/menhub-dan-pj-gub-dki-tinjau-arus-balik-di-tiga-stasiun-kereta-api
825,825,1.177 penumpang berangkat dari Tanjung Priok pada H+7 Lebaran 2023,Politik,https://www.antaranews.com/berita/3513318/1177-penumpang-berangkat-dari-tanjung-priok-pada-h-7-lebaran-2023
826,826,Perusahaan HTI di Kaltim buka peluang kerja warga Trenggalek,Humaniora,https://www.antaranews.com/berita/3513309/perusahaan-hti-di-kaltim-buka-peluang-kerja-warga-trenggalek
827,827,Polisi imbau pemilir tak lempar koin ke penyapu Jembatan Sewo,Hukum,https://www.antaranews.com/berita/3513243/polisi-imbau-pemilir-tak-lempar-koin-ke-penyapu-jembatan-sewo
828,828,Dishub Sumut: Pemilir harus tetap disiplin terapkan prokes COVID-19,Humaniora,https://www.antaranews.com/berita/3513012/dishub-sumut-pemilir-harus-tetap-disiplin-terapkan-prokes-covid-19
